id,sex,age,city,education_level,university,main_in_life,main_in_people,smoking,alcohol,political
5208615319,м,25,Уфа,высшее,УрФУ,карьера,деньги,положительное,положительное,экстремистские
5993252421,м,55,Уфа,высшее,МГУ,власть,статус,положительное,положительное,экстремистские
1186561927,ж,51,СПб,высшее,СПбГУ,власть,деньги,положительное,положительное,экстремистские
760348806,м,50,Уфа,высшее,УрФУ,карьера,влияние,положительное,положительное,радикальные
5815382453,м,26,Казань,высшее,СПбГУ,карьера,статус,положительное,положительное,радикальные
140236930,ж,65,Казань,высшее,УрФУ,карьера,статус,положительное,положительное,радикальные
7450287939,ж,60,Уфа,высшее,СПбГУ,власть,деньги,положительное,положительное,экстремистские
1519765771,ж,30,Уфа,высшее,ИТМО,деньги,влияние,положительное,положительное,экстремистские
9514759905,м,28,СПб,высшее,СПбГУ,деньги,деньги,положительное,положительное,экстремистские
9379341046,м,25,Казань,высшее,ИТМО,деньги,влияние,положительное,положительное,радикальные
306120526,м,61,СПб,высшее,УрФУ,карьера,влияние,положительное,положительное,экстремистские
4252334765,ж,56,Екатеринбург,высшее,ИТМО,деньги,деньги,положительное,положительное,радикальные
3470390856,ж,63,Москва,высшее,МГУ,деньги,влияние,положительное,положительное,радикальные
2556557215,м,54,СПб,высшее,УрФУ,карьера,влияние,положительное,положительное,радикальные
8618548109,ж,44,СПб,высшее,ИТМО,власть,статус,положительное,положительное,экстремистские
9894541182,м,38,Екатеринбург,высшее,УрФУ,деньги,статус,положительное,положительное,экстремистские
1016370311,м,34,Екатеринбург,высшее,МГУ,деньги,статус,положительное,положительное,радикальные
5849666792,м,34,СПб,высшее,МГУ,карьера,статус,положительное,положительное,экстремистские
300951392,ж,48,Казань,высшее,ИТМО,карьера,влияние,положительное,положительное,радикальные
2466720810,м,22,Екатеринбург,высшее,ИТМО,карьера,статус,положительное,положительное,экстремистские
8563862186,м,30,Екатеринбург,высшее,УрФУ,власть,деньги,положительное,положительное,радикальные
3536870948,м,64,Екатеринбург,высшее,МГУ,деньги,деньги,положительное,положительное,экстремистские
261392497,м,34,Екатеринбург,высшее,МГУ,деньги,статус,положительное,положительное,экстремистские
1440950025,м,25,Уфа,высшее,ИТМО,власть,деньги,положительное,положительное,радикальные
1704639595,м,29,Москва,высшее,ИТМО,карьера,влияние,положительное,положительное,радикальные
5494524792,ж,45,Екатеринбург,высшее,МГУ,карьера,статус,положительное,положительное,радикальные
3244665133,м,56,СПб,высшее,УрФУ,карьера,влияние,положительное,положительное,экстремистские
733966309,ж,42,СПб,высшее,МГУ,деньги,влияние,положительное,положительное,экстремистские
616883166,ж,33,Москва,высшее,ИТМО,власть,статус,положительное,положительное,радикальные
8833027774,ж,21,Москва,высшее,УрФУ,власть,деньги,положительное,положительное,радикальные
2710290107,ж,41,СПб,высшее,МГУ,карьера,влияние,положительное,положительное,радикальные
8945436270,м,41,Казань,высшее,УрФУ,власть,деньги,положительное,положительное,экстремистские
657496303,ж,29,Москва,высшее,МГУ,деньги,деньги,положительное,положительное,радикальные
4915231068,ж,49,Москва,высшее,СПбГУ,деньги,статус,положительное,положительное,радикальные
2506138516,ж,58,Екатеринбург,высшее,УрФУ,деньги,деньги,положительное,положительное,радикальные
6111795351,м,31,Екатеринбург,высшее,ИТМО,карьера,статус,положительное,положительное,экстремистские
2662905930,ж,62,Казань,высшее,СПбГУ,деньги,влияние,положительное,положительное,экстремистские
9016767921,ж,39,Казань,высшее,СПбГУ,деньги,деньги,положительное,положительное,радикальные
6935909637,м,60,СПб,высшее,МГУ,власть,влияние,положительное,положительное,радикальные
3280074321,м,65,Москва,высшее,СПбГУ,карьера,деньги,положительное,положительное,экстремистские
4786315184,м,38,Уфа,высшее,ИТМО,власть,статус,положительное,положительное,радикальные
856227169,м,22,СПб,высшее,УрФУ,деньги,влияние,положительное,положительное,радикальные
8572064518,ж,27,СПб,высшее,ИТМО,деньги,влияние,положительное,положительное,радикальные
5979158027,ж,62,Уфа,высшее,МГУ,карьера,статус,положительное,положительное,экстремистские
6520612482,м,55,Екатеринбург,высшее,ИТМО,деньги,влияние,положительное,положительное,радикальные
8178642212,м,24,Екатеринбург,высшее,УрФУ,карьера,влияние,положительное,положительное,экстремистские
3118132413,м,23,СПб,высшее,СПбГУ,власть,статус,положительное,положительное,радикальные
988905349,м,50,СПб,высшее,МГУ,деньги,деньги,положительное,положительное,радикальные
1964618567,м,19,Екатеринбург,высшее,МГУ,карьера,деньги,положительное,положительное,радикальные
9275988669,ж,43,Москва,высшее,СПбГУ,карьера,влияние,положительное,положительное,радикальные
3888692786,м,52,Уфа,высшее,ИТМО,карьера,деньги,положительное,положительное,экстремистские
5793853414,ж,40,Уфа,высшее,МГУ,карьера,влияние,положительное,положительное,радикальные
8029912604,ж,62,СПб,высшее,МГУ,деньги,статус,положительное,положительное,радикальные
1845179409,ж,55,Казань,высшее,УрФУ,деньги,влияние,положительное,положительное,радикальные
6638373956,ж,19,Москва,высшее,УрФУ,власть,деньги,положительное,положительное,радикальные
9856003825,м,33,Казань,высшее,ИТМО,власть,деньги,положительное,положительное,радикальные
4536721247,м,58,Екатеринбург,высшее,УрФУ,деньги,статус,положительное,положительное,радикальные
7924050697,м,29,Екатеринбург,высшее,СПбГУ,власть,статус,положительное,положительное,радикальные
4376633808,м,62,Москва,высшее,УрФУ,карьера,влияние,положительное,положительное,радикальные
9214904257,ж,30,Москва,высшее,ИТМО,власть,деньги,положительное,положительное,радикальные
3960116509,м,49,Москва,высшее,МГУ,власть,статус,положительное,положительное,экстремистские
2579248665,ж,44,Москва,высшее,СПбГУ,карьера,влияние,положительное,положительное,радикальные
8662105198,м,54,Уфа,высшее,ИТМО,власть,деньги,положительное,положительное,экстремистские
8925599580,ж,49,СПб,высшее,ИТМО,карьера,деньги,положительное,положительное,экстремистские
6736131588,м,24,Уфа,высшее,УрФУ,власть,влияние,положительное,положительное,радикальные
6770257104,ж,28,СПб,высшее,УрФУ,власть,деньги,положительное,положительное,экстремистские
3160380142,ж,47,СПб,высшее,УрФУ,власть,статус,положительное,положительное,экстремистские
5822252192,ж,64,Уфа,высшее,ИТМО,власть,статус,положительное,положительное,экстремистские
9391658505,ж,51,Москва,высшее,МГУ,карьера,статус,положительное,положительное,радикальные
6133555296,м,45,Москва,высшее,МГУ,деньги,влияние,положительное,положительное,радикальные
4891382914,м,40,Уфа,высшее,ИТМО,карьера,статус,положительное,положительное,радикальные
9964230119,м,60,Екатеринбург,высшее,СПбГУ,власть,влияние,положительное,положительное,экстремистские
8578106391,м,25,Казань,высшее,СПбГУ,власть,деньги,положительное,положительное,радикальные
2290884805,ж,57,СПб,высшее,ИТМО,деньги,влияние,положительное,положительное,экстремистские
2855013639,м,18,Казань,высшее,СПбГУ,власть,деньги,положительное,положительное,радикальные
4874565156,ж,45,СПб,высшее,ИТМО,власть,статус,положительное,положительное,радикальные
1404729546,м,44,Казань,высшее,УрФУ,деньги,влияние,положительное,положительное,радикальные
8069449228,м,62,Москва,высшее,МГУ,деньги,статус,положительное,положительное,радикальные
9209166529,м,28,Москва,высшее,ИТМО,власть,статус,положительное,положительное,экстремистские
6880005790,м,65,Казань,высшее,СПбГУ,карьера,статус,положительное,положительное,радикальные
1980443343,ж,23,Москва,высшее,СПбГУ,карьера,деньги,положительное,положительное,экстремистские
3709892557,м,61,Екатеринбург,высшее,СПбГУ,власть,деньги,положительное,положительное,экстремистские
4429978075,м,56,Уфа,высшее,УрФУ,власть,деньги,положительное,положительное,радикальные
7588238373,ж,52,Москва,высшее,МГУ,власть,деньги,положительное,положительное,радикальные
6888072505,м,35,Екатеринбург,высшее,МГУ,карьера,влияние,положительное,положительное,экстремистские
5490133497,ж,33,Екатеринбург,высшее,УрФУ,карьера,деньги,положительное,положительное,экстремистские
409383720,ж,53,Екатеринбург,высшее,УрФУ,власть,статус,положительное,положительное,экстремистские
3721294799,м,54,Екатеринбург,высшее,УрФУ,власть,статус,положительное,положительное,радикальные
902132523,м,21,Екатеринбург,высшее,МГУ,карьера,деньги,положительное,положительное,экстремистские
7132802317,ж,51,Казань,высшее,УрФУ,власть,деньги,положительное,положительное,экстремистские
1979776162,м,49,Москва,высшее,ИТМО,власть,влияние,положительное,положительное,радикальные
6284371194,ж,33,СПб,высшее,УрФУ,карьера,влияние,положительное,положительное,радикальные
9465325949,ж,55,Екатеринбург,высшее,ИТМО,деньги,деньги,положительное,положительное,экстремистские
8445625630,м,39,Екатеринбург,высшее,ИТМО,власть,статус,положительное,положительное,экстремистские
6452086584,ж,49,Уфа,высшее,ИТМО,деньги,статус,положительное,положительное,экстремистские
8063236721,ж,63,Казань,высшее,ИТМО,деньги,статус,положительное,положительное,радикальные
5105091535,ж,33,Екатеринбург,высшее,СПбГУ,карьера,влияние,положительное,положительное,радикальные
7988833142,ж,59,Екатеринбург,высшее,СПбГУ,карьера,влияние,положительное,положительное,экстремистские
7065906445,м,61,СПб,высшее,ИТМО,деньги,статус,положительное,положительное,экстремистские
1536619638,м,32,СПб,высшее,ИТМО,карьера,статус,положительное,положительное,экстремистские
4845582741,м,34,Казань,высшее,СПбГУ,деньги,деньги,положительное,положительное,радикальные
8715531478,м,35,Казань,высшее,МГУ,деньги,деньги,положительное,положительное,радикальные
4609742163,ж,56,Казань,высшее,ИТМО,деньги,статус,положительное,положительное,экстремистские
3430677923,м,64,Москва,высшее,МГУ,власть,статус,положительное,положительное,экстремистские
8282393259,м,58,Екатеринбург,высшее,ИТМО,карьера,статус,положительное,положительное,радикальные
2663409015,м,31,Казань,высшее,СПбГУ,карьера,статус,положительное,положительное,экстремистские
1004125615,ж,22,СПб,высшее,СПбГУ,деньги,статус,положительное,положительное,экстремистские
9640063023,м,46,Казань,высшее,МГУ,власть,статус,положительное,положительное,экстремистские
9166324494,ж,48,Уфа,высшее,ИТМО,власть,влияние,положительное,положительное,радикальные
4815108380,м,30,СПб,высшее,УрФУ,карьера,влияние,положительное,положительное,радикальные
8568409107,ж,57,СПб,высшее,ИТМО,карьера,деньги,положительное,положительное,экстремистские
9661081583,ж,50,Уфа,высшее,МГУ,карьера,влияние,положительное,положительное,экстремистские
2841439901,м,23,СПб,высшее,МГУ,деньги,деньги,положительное,положительное,радикальные
3469345612,м,23,Казань,высшее,МГУ,деньги,статус,положительное,положительное,экстремистские
712956677,м,22,Москва,высшее,СПбГУ,власть,влияние,положительное,положительное,экстремистские
6462922620,ж,40,Казань,высшее,УрФУ,карьера,деньги,положительное,положительное,радикальные
8575641495,ж,60,Екатеринбург,высшее,УрФУ,власть,влияние,положительное,положительное,экстремистские
8942040099,ж,33,Казань,высшее,ИТМО,власть,влияние,положительное,положительное,радикальные
9195618532,м,26,СПб,высшее,МГУ,карьера,статус,положительное,положительное,радикальные
3228078280,ж,20,Москва,высшее,УрФУ,власть,влияние,положительное,положительное,экстремистские
677975030,ж,45,Уфа,высшее,УрФУ,деньги,статус,положительное,положительное,радикальные
2175457192,м,54,Казань,высшее,УрФУ,власть,влияние,положительное,положительное,экстремистские
2499145412,ж,65,Казань,высшее,МГУ,деньги,деньги,положительное,положительное,экстремистские
7443511182,м,48,Екатеринбург,высшее,ИТМО,карьера,статус,положительное,положительное,радикальные
1199750075,ж,22,Уфа,высшее,МГУ,карьера,статус,положительное,положительное,радикальные
1877232274,ж,30,Уфа,высшее,МГУ,карьера,деньги,положительное,положительное,экстремистские
4646556581,м,40,Москва,высшее,УрФУ,деньги,деньги,положительное,положительное,экстремистские
3508358403,ж,31,Москва,высшее,МГУ,власть,влияние,положительное,положительное,радикальные
5201972871,ж,41,СПб,высшее,СПбГУ,власть,деньги,положительное,положительное,радикальные
5692296726,м,20,Казань,высшее,СПбГУ,власть,статус,положительное,положительное,радикальные
4588726598,ж,62,Уфа,высшее,ИТМО,власть,влияние,положительное,положительное,экстремистские
3877109808,м,33,Уфа,высшее,СПбГУ,деньги,статус,положительное,положительное,экстремистские
9064418779,ж,65,Москва,высшее,ИТМО,карьера,деньги,положительное,положительное,радикальные
3226399994,м,29,СПб,высшее,УрФУ,деньги,влияние,положительное,положительное,экстремистские
9707709667,ж,46,Уфа,высшее,УрФУ,карьера,статус,положительное,положительное,экстремистские
1583497304,м,59,Екатеринбург,высшее,МГУ,карьера,статус,положительное,положительное,экстремистские
5678266685,м,46,СПб,высшее,СПбГУ,власть,деньги,положительное,положительное,экстремистские
3890208752,м,53,СПб,высшее,УрФУ,карьера,деньги,положительное,положительное,экстремистские
4606372837,ж,53,Уфа,высшее,МГУ,власть,деньги,положительное,положительное,экстремистские
8625448553,м,58,Уфа,высшее,СПбГУ,карьера,влияние,положительное,положительное,радикальные
7349956307,м,20,СПб,высшее,УрФУ,деньги,деньги,положительное,положительное,экстремистские
2516902630,ж,54,Екатеринбург,высшее,УрФУ,карьера,влияние,положительное,положительное,экстремистские
1185964754,м,27,Казань,высшее,МГУ,карьера,статус,положительное,положительное,радикальные
5846268174,м,59,СПб,высшее,УрФУ,деньги,статус,положительное,положительное,экстремистские
3837010792,м,18,Екатеринбург,высшее,УрФУ,карьера,деньги,положительное,положительное,радикальные
4455243769,ж,44,Казань,высшее,ИТМО,деньги,статус,положительное,положительное,радикальные
1022821326,ж,49,Москва,высшее,МГУ,карьера,деньги,положительное,положительное,радикальные
4098228371,ж,24,Москва,высшее,СПбГУ,власть,влияние,положительное,положительное,радикальные
8796180690,ж,32,Уфа,высшее,СПбГУ,власть,деньги,положительное,положительное,экстремистские
6490096441,м,25,Уфа,высшее,УрФУ,деньги,деньги,положительное,положительное,радикальные
5187133868,ж,21,СПб,высшее,МГУ,власть,влияние,положительное,положительное,экстремистские
2473871507,м,43,Екатеринбург,высшее,МГУ,деньги,статус,положительное,положительное,радикальные
7561697994,м,38,Москва,высшее,УрФУ,карьера,деньги,положительное,положительное,экстремистские
6664800347,ж,65,Уфа,высшее,ИТМО,деньги,деньги,положительное,положительное,экстремистские
5545664894,м,37,Екатеринбург,высшее,УрФУ,деньги,деньги,положительное,положительное,радикальные
1029386377,ж,52,СПб,высшее,ИТМО,власть,деньги,положительное,положительное,радикальные
6927651212,ж,21,Екатеринбург,высшее,УрФУ,власть,статус,положительное,положительное,радикальные
8382450155,ж,61,СПб,высшее,СПбГУ,власть,деньги,положительное,положительное,экстремистские
7472227059,м,51,Казань,высшее,МГУ,карьера,деньги,положительное,положительное,радикальные
5514800253,м,19,Москва,высшее,ИТМО,деньги,деньги,положительное,положительное,радикальные
1146510887,ж,34,Москва,высшее,ИТМО,карьера,статус,положительное,положительное,экстремистские
5956563620,ж,24,Уфа,высшее,УрФУ,карьера,статус,положительное,положительное,радикальные
6110401501,ж,21,Екатеринбург,высшее,УрФУ,власть,влияние,положительное,положительное,экстремистские
2735230886,м,52,Уфа,высшее,ИТМО,карьера,влияние,положительное,положительное,радикальные
6179272832,м,23,Москва,высшее,МГУ,деньги,деньги,положительное,положительное,экстремистские
6301622438,м,27,Казань,высшее,ИТМО,деньги,влияние,положительное,положительное,экстремистские
1443112570,м,33,Москва,высшее,СПбГУ,деньги,статус,положительное,положительное,радикальные
4772199999,м,49,СПб,высшее,МГУ,карьера,статус,положительное,положительное,радикальные
3197926903,ж,43,Уфа,высшее,УрФУ,карьера,деньги,положительное,положительное,радикальные
985213884,ж,19,Казань,высшее,МГУ,деньги,влияние,положительное,положительное,экстремистские
3249714461,м,60,СПб,высшее,МГУ,карьера,влияние,положительное,положительное,радикальные
1241434238,ж,46,Казань,высшее,МГУ,карьера,статус,положительное,положительное,экстремистские
477536467,м,49,Москва,высшее,СПбГУ,карьера,влияние,положительное,положительное,радикальные
2507691723,ж,56,Казань,высшее,СПбГУ,деньги,влияние,положительное,положительное,радикальные
1895953556,м,45,Казань,высшее,УрФУ,власть,деньги,положительное,положительное,экстремистские
9446001053,ж,21,Уфа,высшее,МГУ,деньги,деньги,положительное,положительное,экстремистские
7488125518,ж,62,СПб,высшее,УрФУ,карьера,деньги,положительное,положительное,радикальные
6390353493,м,55,Москва,высшее,ИТМО,карьера,статус,положительное,положительное,радикальные
323336756,ж,35,Казань,высшее,УрФУ,деньги,статус,положительное,положительное,экстремистские
3366034827,м,32,Казань,высшее,МГУ,карьера,влияние,положительное,положительное,радикальные
4868509684,м,22,Уфа,высшее,УрФУ,власть,деньги,положительное,положительное,радикальные
4928196804,ж,37,Москва,высшее,МГУ,карьера,статус,положительное,положительное,радикальные
6434785190,м,21,СПб,высшее,ИТМО,карьера,статус,положительное,положительное,радикальные
5744506731,м,49,Уфа,высшее,СПбГУ,власть,влияние,положительное,положительное,экстремистские
2412559776,м,40,Екатеринбург,высшее,УрФУ,деньги,статус,положительное,положительное,радикальные
4786689870,м,43,Москва,высшее,ИТМО,деньги,деньги,положительное,положительное,экстремистские
936633541,ж,46,Казань,высшее,УрФУ,карьера,статус,положительное,положительное,радикальные
4100999635,м,31,Екатеринбург,высшее,УрФУ,власть,статус,положительное,положительное,экстремистские
1641441341,м,61,Екатеринбург,высшее,СПбГУ,деньги,статус,положительное,положительное,экстремистские
8465050672,м,60,Казань,высшее,МГУ,власть,статус,положительное,положительное,радикальные
9419104391,ж,50,Уфа,высшее,УрФУ,власть,влияние,положительное,положительное,радикальные
9479160105,м,60,Екатеринбург,высшее,ИТМО,деньги,деньги,положительное,положительное,радикальные
3291335109,м,63,Уфа,высшее,УрФУ,карьера,деньги,положительное,положительное,экстремистские
2368470724,ж,31,Уфа,высшее,УрФУ,власть,деньги,положительное,положительное,экстремистские
5267958351,м,46,Москва,высшее,МГУ,карьера,влияние,положительное,положительное,радикальные
4959891757,ж,54,СПб,высшее,СПбГУ,деньги,статус,положительное,положительное,экстремистские
4532536257,ж,28,Уфа,высшее,СПбГУ,карьера,влияние,положительное,положительное,экстремистские
2036187895,ж,61,Уфа,высшее,МГУ,карьера,деньги,положительное,положительное,радикальные
7031815290,м,21,СПб,высшее,ИТМО,карьера,статус,положительное,положительное,радикальные
3874736544,ж,46,Уфа,высшее,МГУ,карьера,влияние,положительное,положительное,радикальные
5982284516,ж,25,СПб,высшее,МГУ,карьера,статус,положительное,положительное,экстремистские
3939579788,ж,42,Казань,высшее,СПбГУ,власть,статус,положительное,положительное,радикальные
1382497663,ж,51,СПб,высшее,УрФУ,карьера,деньги,положительное,положительное,радикальные
4449650500,ж,50,СПб,высшее,УрФУ,карьера,деньги,положительное,положительное,экстремистские
8877974815,м,20,Уфа,высшее,ИТМО,карьера,влияние,положительное,положительное,экстремистские
4502657399,м,41,Казань,высшее,УрФУ,власть,деньги,положительное,положительное,радикальные
1669621865,ж,38,Москва,высшее,ИТМО,карьера,деньги,положительное,положительное,радикальные
8229445420,ж,35,Уфа,высшее,ИТМО,карьера,влияние,положительное,положительное,радикальные
9755936706,ж,19,Уфа,высшее,СПбГУ,карьера,влияние,положительное,положительное,радикальные
4055033180,ж,34,Казань,высшее,ИТМО,власть,деньги,положительное,положительное,экстремистские
2227416226,ж,51,Москва,высшее,МГУ,деньги,деньги,положительное,положительное,радикальные
3959887829,м,54,СПб,высшее,МГУ,власть,деньги,положительное,положительное,радикальные
8130176735,м,58,Москва,высшее,СПбГУ,деньги,статус,положительное,положительное,радикальные
8318687112,ж,41,СПб,высшее,ИТМО,деньги,влияние,положительное,положительное,радикальные
7350964672,ж,41,СПб,высшее,СПбГУ,власть,деньги,положительное,положительное,экстремистские
9422224785,ж,29,Казань,высшее,СПбГУ,власть,влияние,положительное,положительное,экстремистские
3452016407,м,27,Уфа,высшее,ИТМО,карьера,деньги,положительное,положительное,экстремистские
1143395213,м,65,Екатеринбург,высшее,СПбГУ,деньги,статус,положительное,положительное,экстремистские
1619150272,м,62,СПб,высшее,ИТМО,карьера,деньги,положительное,положительное,радикальные
9112070325,м,40,Екатеринбург,высшее,СПбГУ,власть,деньги,положительное,положительное,радикальные
9488540891,ж,45,Екатеринбург,высшее,СПбГУ,власть,деньги,положительное,положительное,экстремистские
1053932392,ж,40,Екатеринбург,высшее,УрФУ,власть,статус,положительное,положительное,экстремистские
1387928741,м,33,Казань,высшее,МГУ,деньги,влияние,положительное,положительное,экстремистские
6818989134,м,41,Москва,высшее,УрФУ,деньги,влияние,положительное,положительное,радикальные
3807202359,ж,22,Уфа,высшее,ИТМО,карьера,деньги,положительное,положительное,экстремистские
1116888584,м,31,Екатеринбург,высшее,УрФУ,деньги,деньги,положительное,положительное,радикальные
4684251996,ж,59,Екатеринбург,высшее,ИТМО,деньги,влияние,положительное,положительное,радикальные
2963172030,ж,55,Уфа,высшее,СПбГУ,деньги,влияние,положительное,положительное,радикальные
8342419371,м,47,Москва,высшее,ИТМО,карьера,влияние,положительное,положительное,радикальные
9571844197,ж,58,Екатеринбург,высшее,МГУ,власть,деньги,положительное,положительное,экстремистские
9817465263,м,55,Уфа,высшее,УрФУ,деньги,влияние,положительное,положительное,экстремистские
5932732601,ж,65,Москва,высшее,ИТМО,карьера,статус,положительное,положительное,радикальные
6951394434,м,42,Казань,высшее,ИТМО,деньги,деньги,положительное,положительное,экстремистские
6010368097,ж,26,Екатеринбург,высшее,ИТМО,власть,статус,положительное,положительное,экстремистские
9860769738,м,48,Москва,высшее,СПбГУ,власть,статус,положительное,положительное,экстремистские
7780082520,м,29,Москва,высшее,СПбГУ,власть,деньги,положительное,положительное,радикальные
604265510,ж,26,СПб,высшее,МГУ,карьера,статус,положительное,положительное,экстремистские
8435907497,м,39,Казань,высшее,УрФУ,власть,влияние,положительное,положительное,радикальные
5614879974,м,22,Москва,высшее,МГУ,деньги,влияние,положительное,положительное,экстремистские
6444899422,м,23,СПб,высшее,УрФУ,карьера,влияние,положительное,положительное,радикальные
1888412818,ж,25,СПб,высшее,ИТМО,деньги,деньги,положительное,положительное,экстремистские
7481995700,м,22,Москва,высшее,УрФУ,карьера,деньги,положительное,положительное,радикальные
9146493031,м,29,Уфа,высшее,СПбГУ,деньги,влияние,положительное,положительное,экстремистские
8030291909,м,44,Казань,высшее,УрФУ,власть,деньги,положительное,положительное,радикальные
7992785607,ж,37,Казань,высшее,УрФУ,деньги,статус,положительное,положительное,радикальные
2741336740,ж,63,Екатеринбург,высшее,МГУ,власть,деньги,положительное,положительное,экстремистские
4109577704,ж,53,СПб,высшее,ИТМО,деньги,деньги,положительное,положительное,радикальные
633561053,м,64,Уфа,высшее,СПбГУ,деньги,деньги,положительное,положительное,экстремистские
943921216,м,32,СПб,высшее,СПбГУ,деньги,влияние,положительное,положительное,экстремистские
6032671270,ж,23,Москва,высшее,УрФУ,власть,деньги,положительное,положительное,экстремистские
2920260133,ж,58,Казань,высшее,СПбГУ,карьера,деньги,положительное,положительное,радикальные
5601131193,м,48,СПб,высшее,МГУ,карьера,деньги,положительное,положительное,радикальные
3861017378,ж,34,СПб,высшее,УрФУ,деньги,статус,положительное,положительное,экстремистские
3038305196,ж,26,Казань,высшее,ИТМО,деньги,статус,положительное,положительное,радикальные
5188957433,ж,45,СПб,высшее,СПбГУ,карьера,статус,положительное,положительное,экстремистские
8911943441,ж,21,Екатеринбург,высшее,УрФУ,карьера,деньги,положительное,положительное,экстремистские
9830243615,м,52,Екатеринбург,высшее,УрФУ,власть,статус,положительное,положительное,экстремистские
6289221323,ж,39,Казань,высшее,МГУ,карьера,влияние,положительное,положительное,радикальные
5894476065,м,45,Уфа,высшее,СПбГУ,карьера,влияние,положительное,положительное,радикальные
1063404594,ж,53,СПб,высшее,УрФУ,карьера,статус,положительное,положительное,радикальные
9050182082,м,49,Екатеринбург,высшее,ИТМО,власть,деньги,положительное,положительное,экстремистские
4244055295,м,52,Екатеринбург,высшее,МГУ,карьера,статус,положительное,положительное,радикальные
5401841701,м,36,СПб,высшее,ИТМО,власть,деньги,положительное,положительное,радикальные
716476918,ж,29,Казань,высшее,МГУ,деньги,влияние,положительное,положительное,радикальные
3612342273,ж,64,Екатеринбург,высшее,СПбГУ,карьера,статус,положительное,положительное,радикальные
4590372362,м,36,Уфа,высшее,ИТМО,власть,влияние,положительное,положительное,радикальные
8868068620,м,18,Москва,высшее,УрФУ,карьера,статус,положительное,положительное,экстремистские
246839119,ж,20,Казань,высшее,МГУ,власть,статус,положительное,положительное,радикальные
439043858,м,65,Екатеринбург,высшее,ИТМО,власть,деньги,положительное,положительное,экстремистские
2257276070,м,36,Казань,высшее,УрФУ,власть,влияние,положительное,положительное,экстремистские
3396760593,м,27,Москва,высшее,МГУ,карьера,влияние,положительное,положительное,радикальные
1718750910,м,38,Москва,высшее,ИТМО,власть,деньги,положительное,положительное,радикальные
6805781328,ж,65,Москва,высшее,МГУ,власть,деньги,положительное,положительное,радикальные
8232016909,м,22,Москва,высшее,ИТМО,деньги,деньги,положительное,положительное,радикальные
8916022140,м,34,Москва,высшее,СПбГУ,власть,влияние,положительное,положительное,радикальные
4833877749,м,59,Москва,высшее,МГУ,власть,статус,положительное,положительное,экстремистские
8215484576,ж,53,Уфа,высшее,СПбГУ,власть,статус,положительное,положительное,радикальные
9082705913,ж,24,Казань,высшее,ИТМО,карьера,деньги,положительное,положительное,экстремистские
5602607336,ж,34,Москва,высшее,МГУ,карьера,влияние,положительное,положительное,экстремистские
3470421365,м,57,Екатеринбург,высшее,УрФУ,власть,деньги,положительное,положительное,радикальные
1544252311,м,21,Москва,высшее,ИТМО,карьера,деньги,положительное,положительное,радикальные
5797115372,м,54,Москва,высшее,УрФУ,карьера,деньги,положительное,положительное,радикальные
9166270424,м,49,Казань,высшее,СПбГУ,карьера,статус,положительное,положительное,радикальные
2728981848,м,35,Казань,высшее,СПбГУ,деньги,деньги,положительное,положительное,радикальные
